	3141_s	1458_s	Positive_s	1405_s	3278_s	1341_s	2955_s	2187_s	1759_s	1621_s	2387_s	1600_s	2224_s	1663_s	2781_s	2278_s	2191_s	2780_s	1611_s	1455_s	2277_s	1586_s	2273_s	2121_s	2055_s	2173_s	2810_s	3178_s	1627_s	1626_s	2879_s	1869_s	1372_s	1418_s	1614_s	2354_s	2205_s	1548_s	3015_s	1412_s	1408_s	2188_s	1535_s	2152_s	2324_s	1381_s	2082_s	1283_s	1485_s	3138_s	2876_s	1514_s	2351_s	1552_s	1414_s	3115_s	2355_s	1612_s	1860_s	1350_s	1868_s	3187_s	3279_s	1482_s	3019_s	2176_s	Negative_s	2194_s	1468_s	3060_s	2_s	2609_s	1430_s	1380_s	2969_s	2784_s	2836_s	2803_s	1523_s	1445_s	1326_s	1574_s	2242_s	1577_s	1960_s	1722_s	1340_s	1871_s	1267_s	1331_s	2120_s	3057_s	2219_s	1295_s	2223_s	1858_s	2300_s	2390_s	3102_s	1700_s	1603_s	1471_s	1587_s	2398_s	2932_s	3099_s	2218_s	1460_s	1413_s	2525_s	3023_s	1237_s	1534_s	1995_s	1495_s	3124_s	2235_s	2053_s	1549_s	2035_s	1560_s	1672_s	1620_s	1428_s	3014_s	1509_s	1671_s	1369_s	1511_s	1459_s	3109_s	1314_s	3186_s	1_s	2928_s	2416_s	1258_s	2265_s	2304_s	1763_s	2519_s	2262_s	1807_s	1539_s	1286_s	2204_s	1317_s	2172_s	1725_s	1409_s	3056_s	2415_s	1762_s	1564_s	1912_s	1675_s	3137_s	1238_s	1522_s	1481_s	3175_s	1368_s	1874_s	1844_s	1358_s	2807_s	2078_s	3125_s	1573_s	2350_s	1454_s	2386_s	2291_s	1733_s	3282_s	2929_s	2968_s	1806_s	2528_s	2590_s	2213_s	1497_s	3129_s	1758_s	2399_s	2908_s	1826_s	1599_s	1538_s	3112_s	1996_s	1737_s	1269_s	1229_s	1588_s	2583_s	2967_s	2192_s	2524_s	1863_s	2328_s	1239_s	1244_s	2839_s	1253_s	1406_s	1313_s	1328_s	1241_s	2783_s	3174_s	1281_s	1843_s	2210_s	1344_s	1660_s	1268_s	1355_s	3126_s	2158_s	2261_s	1696_s	3022_s	1255_s	3_s	4_s	2325_s	2953_s	2227_s	2290_s	1500_s	1510_s	1427_s	2239_s	2254_s	1354_s	3190_s	2054_s	2079_s	2413_s	2409_s	1299_s	2954_s	1526_s
3141_s	0.0	0.69513621834	0.484352451799	0.477831851699	0.646271092156	0.593036085341	0.685251116741	0.628491665952	0.511137240576	0.438426908741	0.411475478925	0.647930439588	0.853912857408	0.569536858838	0.613053091114	0.518464904115	0.596889776319	0.325140671934	0.255796187348	0.54254579422	0.600976353528	0.499828502337	0.570761133511	0.671971552194	0.491220467232	0.437626205968	0.564771694637	0.385650693008	0.434868507308	0.390405060176	0.567920459485	0.402219567287	0.297575353279	0.635865556299	0.669946235143	0.288228032153	0.542610802953	0.48978345075	0.591856951591	0.599198478529	0.560387906181	0.632056109594	0.698334571615	0.499672131148	0.585864871974	0.535242126002	0.607658510882	0.640045475661	0.546906884421	0.52332683381	0.363024652974	0.413520441609	0.353318650636	0.348791443208	0.391711698247	0.409243265673	0.542333985721	0.62027966219	0.508372440893	0.412971528133	0.369178809686	0.589430636726	0.467682454243	0.503107200877	0.52265737632	0.527830476984	0.657951675345	0.670559931201	0.520480108982	0.559717498251	0.484956954703	0.528429681663	0.444171627665	0.464092585537	0.468050205095	0.537629989555	0.92716062959	0.691038064966	0.429532797454	0.592077472349	0.338117443177	0.607708822264	0.544324257739	0.371893943796	0.681948994208	0.570770819096	0.50989077569	0.595626531391	0.357843303999	0.432211350294	0.50287091304	0.586535954529	0.568359038042	0.454845993742	0.486973127813	0.919242270445	0.314136786371	0.526452389417	0.507205282858	0.37322480775	0.563399353725	0.445915091552	0.596687335064	0.474857960583	0.607158685106	0.622210442934	0.390692333797	0.595006673399	0.475468169459	0.569488145732	0.468738854901	0.357843303999	0.526213031649	0.5653788756	0.403624043236	0.561204281091	0.311029828627	0.50860342419	0.560809402477	0.461910854594	0.483256695166	0.483838176949	0.353989794271	0.442830100683	0.482995291527	0.474501535728	0.514614331538	0.5609985296	0.508812834019	0.523437724516	0.567283574106	0.364626071719	0.543750288703	0.451015520028	0.493015625	0.569671530733	0.345171270614	0.558857782492	0.442830100683	0.706804292786	0.358338509824	0.620100394968	0.481644502533	0.561605965786	0.46837521052	0.391910532944	0.318363528574	0.437030016082	0.676803295196	0.619472087312	0.63081607471	0.403624043236	0.524253731343	0.314136786371	0.530711146594	0.318363528574	0.586531130312	0.701015631399	0.530575180296	0.549248231702	0.602464077445	0.516748962403	0.398358955013	0.412649590202	0.478680802388	0.466237594809	0.488137028312	0.656268769928	0.390996515815	0.493015625	0.470662744348	0.442830100683	0.442830100683	0.516438444806	0.54801490905	0.348051658598	0.572882387712	0.317712553043	0.560894948675	0.314136786371	0.413426903091	0.508496860866	0.347495133695	0.51481365487	0.445934112554	0.434868507308	0.472412421304	0.542307467662	0.489861045296	0.522434132135	0.541373252218	0.108217468947	0.974590847031	0.459250587397	0.468738854901	0.288228032153	0.586920386247	0.436275297055	0.314136786371	0.43565542291	0.493015625	0.559336464739	0.281256288787	0.53678476041	0.489763554354	0.385650693008	0.406491025572	0.433650935704	0.575646557748	0.468738854901	0.527031096967	0.39877906053	0.656174156961	0.582945341857	0.292680804312	0.547568040834	0.593513068432	0.431504355202	0.445686796262	0.442830100683	0.367561307318	0.56785840708	0.382733253235	0.534385690475	0.47288072212	0.317691830268	0.457179091805	0.617943967784	0.466194312767	0.512226091803	0.548839441596	0.437311701296	0.519773555113	0.496072169248	0.558142607423	0.37377530832	0.659226360983	0.288228032153	0.559770442779	0.526213031649	0.412065499633	0.535255206534	0.292680804312	0.288228032153
1458_s	0.69513621834	0.0	0.462518429489	0.557666162373	0.800603146616	0.755205078565	0.606686448225	0.80149023318	0.748598471993	0.630348750343	0.703591197357	0.734904252712	0.862214309997	0.688105988991	0.480965975398	0.770403702153	0.559799249339	0.682280857084	0.668881266068	0.738919766121	0.49114913688	0.490922834693	0.698548061572	0.758480166322	0.629931549895	0.710771552798	0.53619853173	0.61866681266	0.710408225201	0.620217997195	0.685122141667	0.705375689379	0.668461332929	0.788960429269	0.464716276226	0.685478128499	0.434717301689	0.659309420382	0.717542776609	0.632134392806	0.512003387183	0.778022903393	0.743740666987	0.758354774809	0.781734465853	0.49754592641	0.784198545202	0.576555701578	0.563073000053	0.698476955726	0.699147876447	0.713541917313	0.677850510117	0.697925429219	0.706737560548	0.539630379811	0.635446519828	0.569932654905	0.631214609059	0.702665612782	0.699049064322	0.456297309305	0.719275788036	0.769213717751	0.690416410967	0.490883140365	0.582573602475	0.464637982804	0.741065370523	0.515370099902	0.648103470781	0.761214131541	0.742044444671	0.566671440762	0.670749823168	0.681216580686	0.892716818644	0.536635837027	0.735250679249	0.667725402187	0.677402950273	0.779680737925	0.438845114623	0.703584436772	0.62160273804	0.679803010812	0.479142198766	0.774135588521	0.682524715012	0.716238274681	0.729059539882	0.694968015114	0.436004457049	0.695820310372	0.765623298	0.962520975878	0.681696302389	0.77419351091	0.73068551838	0.692011610606	0.750037357969	0.622295600291	0.385267746043	0.522504308881	0.784462703052	0.486403835214	0.705765962245	0.466134740999	0.474986085273	0.437862048225	0.753445900696	0.682524715012	0.766586632339	0.768789514298	0.738396215733	0.774540378424	0.678525784242	0.7617382915	0.714350472813	0.718543650044	0.764386026821	0.762016078454	0.699049905471	0.756375256331	0.659253158207	0.709000037922	0.76340220748	0.7124121502	0.7686111472	0.663838464623	0.521690408119	0.690615816117	0.701462645749	0.639674858621	0.757235178421	0.395067135542	0.684899460026	0.53205662998	0.756375256331	0.625054697689	0.69008130574	0.789447486839	0.714750208379	0.659817546891	0.719468569761	0.703193849862	0.682171958095	0.710613939484	0.536506040819	0.748170949274	0.563116228165	0.738396215733	0.679516989369	0.681696302389	0.493951957094	0.682171958095	0.785580572764	0.616439314756	0.774792035506	0.706020212128	0.550260300333	0.502773371831	0.621683414284	0.702812550805	0.585395337423	0.746900355405	0.714440056299	0.799731418636	0.698915302286	0.757235178421	0.760097670409	0.756375256331	0.756375256331	0.763836454289	0.378881014889	0.695724466982	0.778509534441	0.678995603248	0.69934437859	0.681696302389	0.704790689634	0.724303286726	0.686002198788	0.763853270751	0.756545099602	0.710408225201	0.709219770336	0.778075764187	0.72332088811	0.488158617188	0.739479155944	0.716069772637	0.985349070623	0.722768010656	0.753445900696	0.685478128499	0.780458253923	0.646546696953	0.681696302389	0.718761991746	0.757235178421	0.770389624047	0.664869888947	0.510655630166	0.483365242118	0.61866681266	0.683427646032	0.645645132393	0.620612253732	0.753445900696	0.762446037185	0.688137561484	0.411803659847	0.780520993365	0.685932953922	0.771514316222	0.780430348788	0.605853674687	0.637748945871	0.756375256331	0.646089225401	0.775418589669	0.696869967258	0.773071878231	0.644386408088	0.682026001177	0.713753922687	0.716573550849	0.722010063092	0.735396481696	0.751345695564	0.636160546168	0.487498619051	0.732406060777	0.774018916632	0.609233459106	0.583678718107	0.685478128499	0.782463243033	0.766586632339	0.70415667834	0.773721898093	0.685932953922	0.685478128499
Positive_s	0.484352451799	0.462518429489	0.0	0.533082924514	0.682705268122	0.64386465433	0.340226065194	0.684327675593	0.585616411058	0.502405181259	0.483679195145	0.681184551462	0.867326231148	0.626221418872	0.328505165135	0.602505002355	0.278105724302	0.443906739523	0.392305145385	0.618862494959	0.300336957956	0.0652400090231	0.628475106556	0.718951741039	0.544453273259	0.502028441894	0.207324023938	0.46116234687	0.500015999232	0.46482327452	0.641546749317	0.492243637915	0.390889207957	0.668771066205	0.427236617428	0.420745326648	0.165774105267	0.564341241165	0.639801384626	0.633262334094	0.17508789553	0.67546200318	0.747378494095	0.567340794613	0.63131350632	0.0930864854085	0.649915406252	0.345660437495	0.589287577727	0.608877361573	0.471638255309	0.509284194493	0.435522821848	0.462687143078	0.496300892943	0.504355490544	0.60655616375	0.231880015637	0.560354366601	0.485754380782	0.478906059132	0.21478706214	0.525873611306	0.593013236265	0.581329097054	0.0752907797543	0.277609660676	0.442919843651	0.591047686348	0.148385892656	0.539418537578	0.584213215783	0.520066232068	0.522084624244	0.523349636779	0.594054426621	0.938284365317	0.354500752634	0.5074262351	0.63580460978	0.421610679505	0.646184342618	0.184081075237	0.479321045507	0.391910210382	0.629067369302	0.059947926019	0.640171244048	0.436730631522	0.525300273854	0.553874166351	0.624153327642	0.166496778261	0.515388494155	0.581713322965	0.930269192139	0.407786768747	0.611279615716	0.577597711345	0.455559088316	0.619206586136	0.52899002716	0.280703799677	0.554470460973	0.649678211048	0.292749349131	0.491876327135	0.246356052372	0.0359771845264	0.172994271512	0.541278970608	0.436730631522	0.584771747754	0.612111161684	0.518204524602	0.615473944263	0.429653702717	0.5918467892	0.635031693217	0.558152709876	0.578865231932	0.582279054417	0.468654292886	0.551316508957	0.55696605689	0.533346752674	0.575711783794	0.635109266801	0.599397950558	0.570549505546	0.190424551006	0.444746093451	0.599829411577	0.514840136623	0.5625448976	0.17322260746	0.456938148555	0.19830642913	0.551316508957	0.388684871504	0.467507897876	0.65779250398	0.536760981321	0.603577429127	0.526423264748	0.495519092519	0.410734436712	0.501561039633	0.408514981852	0.655781531412	0.222810215065	0.518204524602	0.59116898077	0.407786768747	0.0754023637519	0.410734436712	0.636265315874	0.363113204572	0.613978133587	0.639500968525	0.262600403551	0.125693600711	0.47034427788	0.485506324177	0.533683669118	0.536607345027	0.541653592009	0.689322219936	0.465811055036	0.5625448976	0.572942034974	0.551316508957	0.551316508957	0.577106241457	0.147340197035	0.460987786983	0.621059428996	0.408828374236	0.632309047057	0.407786768747	0.504843928275	0.556082772058	0.431434424949	0.576042052075	0.553141185454	0.500015999232	0.529498112549	0.620687500976	0.565715715107	0.0890222495807	0.584809061723	0.521824564081	0.978894192272	0.541529147966	0.541278970608	0.420745326648	0.634460389967	0.524766564249	0.407786768747	0.525251721708	0.5625448976	0.611727385919	0.378655726914	0.1527919756	0.0736666091596	0.46116234687	0.477390740367	0.522833192022	0.62515201674	0.541278970608	0.586951317255	0.47059894015	0.365822473338	0.630567507905	0.423533362159	0.601108624689	0.638809295823	0.520725435581	0.510665985035	0.551316508957	0.447864923507	0.619530267842	0.461801429433	0.595187260241	0.52896484368	0.410232518741	0.516751740669	0.659209697345	0.549353990487	0.583874770268	0.610679058294	0.501319245593	0.0831452865225	0.56910762684	0.628056436986	0.449026135793	0.274840735609	0.420745326648	0.633327671781	0.584771747754	0.482090647051	0.593868424047	0.423533362159	0.420745326648
1405_s	0.477831851699	0.557666162373	0.533082924514	0.0	0.677260590973	0.630981184517	0.681357485178	0.602885984884	0.552636001098	0.347469457167	0.467501145247	0.484894895638	0.767868025785	0.514883570131	0.592744584171	0.597397666103	0.645090990318	0.423702717056	0.375333054669	0.612561251501	0.551706504629	0.56358987559	0.430047585987	0.536290825742	0.528657305513	0.48887067839	0.615032499675	0.284633334846	0.496518987979	0.276971140181	0.627214335086	0.483630662264	0.340673881422	0.641799674293	0.533994768316	0.416046323136	0.484581646595	0.320988657918	0.487899118942	0.397731817729	0.58970672493	0.607015217622	0.579816193441	0.548258878032	0.628859459149	0.569419454338	0.636141102807	0.659273176749	0.316337336285	0.452147589113	0.465177337439	0.505916066364	0.415119978361	0.333037468204	0.487799466258	0.145259656687	0.474809869022	0.66744133469	0.536935500481	0.4671260204	0.470057842804	0.511451281017	0.522730092913	0.590020768894	0.419232872917	0.56199157479	0.680067941273	0.57008448424	0.58495383849	0.595925795843	0.400834213083	0.544677594099	0.516085115327	0.254988894747	0.479054270854	0.404372159136	0.798740801425	0.544924475312	0.503340267842	0.506091781297	0.407573307065	0.557959023928	0.406151311273	0.475527453601	0.720985825709	0.623291076311	0.546371750752	0.610937235503	0.423267898757	0.404472527812	0.454522878014	0.419971676245	0.486553964778	0.500243697354	0.578551732693	0.929690765479	0.402874278385	0.606550739894	0.571534688563	0.442771622686	0.53860904885	0.484311035383	0.417308533346	0.551695817927	0.643627578491	0.54673117667	0.48458367081	0.494460362053	0.541774345774	0.496638436656	0.537473816456	0.423267898757	0.581656394403	0.602402453409	0.514296125179	0.596929149137	0.28691287317	0.589045346298	0.383392835813	0.534291395646	0.567109154264	0.571276219115	0.462365545281	0.547676719074	0.428151336764	0.498478026809	0.562320915318	0.498455246785	0.583714560539	0.445061984718	0.599482536741	0.440495190061	0.439955192403	0.357879607891	0.553771021534	0.604990643324	0.437689229379	0.609893468523	0.547676719074	0.723117991783	0.458708312892	0.648225473364	0.424847857884	0.597183811663	0.523287054781	0.474628176816	0.393669135543	0.489821024804	0.552649776414	0.653791146859	0.663206535647	0.514296125179	0.372507111815	0.402874278385	0.572128586669	0.393669135543	0.629384213851	0.716716677253	0.601655889285	0.473022143456	0.632414096206	0.573263801371	0.287387803898	0.468035172263	0.353023770587	0.480492563081	0.520948536272	0.68430192629	0.452738295533	0.553771021534	0.555741924807	0.547676719074	0.547676719074	0.447268194723	0.585148871814	0.447897702084	0.618466497359	0.404033090588	0.369821802469	0.402874278385	0.498168505092	0.553478054459	0.426993155784	0.572793815934	0.538674633225	0.496518987979	0.524146361772	0.509140606942	0.56307978385	0.561878889771	0.581488640817	0.473128815411	0.97731450791	0.530106502538	0.537473816456	0.416046323136	0.619729317102	0.36938875204	0.402874278385	0.514358271603	0.553771021534	0.602430466579	0.361078535107	0.597550542716	0.55795879963	0.284633334846	0.410619314895	0.373515193729	0.288282908863	0.537473816456	0.543112766091	0.450693027057	0.589585460156	0.527790558194	0.407044237287	0.48924619756	0.625557941935	0.506117914925	0.351737752633	0.547676719074	0.432445605029	0.502370811584	0.455368566941	0.5798706394	0.388709620504	0.394955454895	0.503184418352	0.512733876013	0.536781447949	0.566993480383	0.60856202079	0.194909608419	0.554733005519	0.563926280142	0.622726969359	0.27221650579	0.685624901992	0.416046323136	0.525434617596	0.581656394403	0.359196588869	0.473314878463	0.407044237287	0.416046323136
3278_s	0.646271092156	0.800603146616	0.682705268122	0.677260590973	0.0	0.638736739684	0.70523048337	0.700742606281	0.740888034684	0.580281928304	0.603214931755	0.76310851767	0.872985915833	0.637836301333	0.759345644446	0.737862232779	0.659537036766	0.538370007662	0.581049242734	0.760001565733	0.753935100827	0.687723157118	0.621135087247	0.692787466008	0.679461909263	0.637302257238	0.72373512621	0.606899050899	0.636205940314	0.609522957427	0.746486976919	0.572134704195	0.580111891083	0.79765616111	0.783010183435	0.579633206827	0.710086775022	0.692863804099	0.530990855822	0.669980859818	0.718214354651	0.688425426505	0.746706857448	0.683235416882	0.646879513912	0.633418379055	0.325366280547	0.763932550043	0.714970498729	0.738754284456	0.613790027761	0.642839765052	0.583028638552	0.609156872076	0.432506874531	0.651832470259	0.708210450552	0.747856563308	0.674790011312	0.602523167658	0.559346940494	0.724649440322	0.654724039065	0.607213144558	0.724942867497	0.663785844381	0.522069677904	0.707122765504	0.657072291569	0.69024308676	0.631951154616	0.572243414586	0.4986245696	0.669916645966	0.66855737367	0.516482808896	0.949754727422	0.617293381907	0.69694422165	0.729237882277	0.60048850847	0.779782886862	0.723332307742	0.48422696606	0.826450603871	0.637563611009	0.648095333735	0.746250091461	0.471847535799	0.528563801388	0.67450562978	0.48993041186	0.711950907665	0.61265838642	0.727149687947	0.946929645656	0.570413343676	0.727507466962	0.591192778416	0.59668159005	0.649673335719	0.672357789563	0.739808430383	0.675240926097	0.642422395135	0.7432119668	0.628932309895	0.657954910962	0.687384252394	0.658714132891	0.701290799051	0.471847535799	0.598598189444	0.759263169864	0.703310562971	0.39497662504	0.613225836043	0.747114799415	0.755849772912	0.64894837207	0.724847114818	0.669673686985	0.592010807211	0.707701747608	0.691249458929	0.479790849565	0.722824035954	0.711348056454	0.683271237117	0.581408414779	0.685848886047	0.594489110753	0.544907594897	0.590795714311	0.653630169118	0.711841085093	0.463254028728	0.719189217732	0.707701747608	0.810892969538	0.433950009009	0.773860528676	0.572133114631	0.598386416031	0.534278085515	0.627198295133	0.572101043352	0.636967440114	0.711801915555	0.785583728927	0.701332248072	0.703310562971	0.700466699014	0.570413343676	0.690199412788	0.572101043352	0.500396727294	0.678951275389	0.729012302842	0.760198173636	0.743755064556	0.614758120556	0.613261312678	0.541002917	0.592191923031	0.517824831764	0.664735464623	0.395459726716	0.469725354842	0.653630169118	0.661783433738	0.707701747608	0.707701747608	0.72371857621	0.711183299429	0.606141970479	0.752398626276	0.569245508765	0.666684645644	0.570413343676	0.656108285635	0.690651927576	0.499138383505	0.723517361313	0.708359842793	0.636205940314	0.656997983972	0.650635928397	0.575479963326	0.656275390347	0.595204262257	0.648874491612	0.736791347699	0.473888996858	0.701290799051	0.579633206827	0.757132404013	0.652020843433	0.570413343676	0.653950984157	0.653630169118	0.534534225885	0.572020526702	0.706514394153	0.651938988011	0.606899050899	0.582133097493	0.65062727049	0.749485027638	0.701290799051	0.593450242688	0.449319206766	0.734637195507	0.740635383912	0.58121821685	0.739132716074	0.648287515842	0.663250015408	0.587190672589	0.707701747608	0.598571796219	0.684215225888	0.582271716458	0.510738120645	0.655135738414	0.571743664519	0.646244914862	0.773528930995	0.665992453254	0.590224835081	0.71568181399	0.635715297877	0.701796601059	0.579831359273	0.768851240228	0.618741610603	0.681290734395	0.579633206827	0.759873236192	0.598598189444	0.623029291286	0.536469154547	0.58121821685	0.579633206827
1341_s	0.593036085341	0.755205078565	0.64386465433	0.630981184517	0.638736739684	0.0	0.76520922358	0.611835065325	0.68436653633	0.581643959771	0.550305397207	0.670981162603	0.890872283075	0.610060215698	0.707223179762	0.544246801825	0.471315958259	0.492279154128	0.535903152697	0.689072995906	0.505808291902	0.648871986353	0.60913261962	0.592487579732	0.537168697869	0.623669154616	0.6818404331	0.606623624093	0.629543026407	0.601637565784	0.701557706092	0.581667509437	0.565826997759	0.69685840021	0.742135697164	0.56539990385	0.651967450004	0.616165946816	0.685397906164	0.494662217325	0.619593854422	0.613034147098	0.619428410633	0.634069832472	0.57846257601	0.668172486713	0.619505484454	0.586035412896	0.666738157415	0.685885984411	0.477291572094	0.615548867679	0.469807430656	0.587379063613	0.456954241425	0.602313955026	0.670333517847	0.696071047428	0.659480562209	0.60933758249	0.466351025221	0.670650770511	0.643931333969	0.585728859042	0.694212255632	0.646036962512	0.644907903947	0.657625852376	0.62976285092	0.664721832302	0.498790677547	0.579481610955	0.66061733958	0.609429813914	0.631591849664	0.649997920771	0.950768467793	0.706461290047	0.651679031661	0.58052446163	0.574721528994	0.724209236626	0.670111502636	0.49499847834	0.686102454949	0.516747243574	0.617213884801	0.71787610669	0.478444037582	0.521322641126	0.608039768842	0.61740451989	0.658248852316	0.587186942121	0.676779476243	0.950690222972	0.581219502798	0.690612743172	0.616374258367	0.519170626871	0.605109646288	0.504031383622	0.695640467819	0.642891356652	0.694450465472	0.586259569948	0.450809992278	0.627200693711	0.63195510833	0.690275186595	0.675617816982	0.478444037582	0.601548457991	0.702306420155	0.635859432712	0.667661537028	0.556105456371	0.677877997134	0.658767555765	0.621477428369	0.608853548103	0.606210247897	0.5882620062	0.659798218034	0.390284957584	0.50429864882	0.686050409488	0.572411306291	0.63780188094	0.525894520837	0.521667389667	0.516537680186	0.707696994377	0.594494618811	0.641241513549	0.690984724445	0.438307215789	0.546236982667	0.659798218034	0.776797256225	0.433015456103	0.731117993434	0.546080948562	0.501946827965	0.491537311826	0.44479472546	0.574763685946	0.624368566191	0.637919560432	0.733041050165	0.664458188844	0.635859432712	0.616378990938	0.581219502798	0.642518010693	0.574763685946	0.688056373097	0.597034990352	0.686431210534	0.700827640474	0.705456567674	0.57263359317	0.582891665138	0.568756106244	0.645980226483	0.661718128832	0.651262831554	0.663607363384	0.501300711413	0.641241513549	0.619572482206	0.659798218034	0.659798218034	0.687783385886	0.675462533928	0.493191575611	0.71765333691	0.556691083971	0.613035942813	0.581219502798	0.370325018719	0.656848424888	0.591010593809	0.693395778314	0.653342401182	0.629543026407	0.625133080612	0.613701961265	0.564221710704	0.598293009429	0.489265286305	0.633841678763	0.979685029893	0.537388609066	0.675617816982	0.56539990385	0.71636368819	0.503666493626	0.581219502798	0.619205130173	0.641241513549	0.664834387659	0.551907012116	0.670899500083	0.608434087649	0.606623624093	0.567609974698	0.507029907024	0.713565773359	0.675617816982	0.655041581188	0.423448863079	0.707632245164	0.718844828178	0.558944086998	0.705593425582	0.683528281936	0.509306189278	0.532884981831	0.659798218034	0.593960439729	0.669316038556	0.605301826816	0.696639835	0.637009924493	0.575370070404	0.402464615946	0.735087551095	0.338519986398	0.260252838868	0.678717684223	0.621718989732	0.593128332854	0.287747851272	0.422625696921	0.572175153534	0.647396267189	0.56539990385	0.682312056717	0.601548457991	0.559700487942	0.705324606011	0.558944086998	0.56539990385
2955_s	0.685251116741	0.606686448225	0.340226065194	0.681357485178	0.70523048337	0.76520922358	0.0	0.821278683013	0.761154941727	0.689555517472	0.681556096335	0.634516274421	0.870949983216	0.757154864441	0.517387394752	0.780371497942	0.492430133981	0.652578639231	0.62673040442	0.782249106742	0.495431515186	0.366177449298	0.758418469628	0.833127202673	0.70557433022	0.690881201718	0.445746675415	0.676264900205	0.697135811929	0.670730907899	0.79605484969	0.693292101576	0.604006177786	0.604802798982	0.583560406822	0.658921561216	0.418884989133	0.717340777589	0.662387448889	0.737609179465	0.420949367705	0.712425871509	0.852499095972	0.761990402288	0.797757119855	0.378212871349	0.668987604589	0.522466123574	0.714650305964	0.785690387632	0.67880859772	0.70174768177	0.653884024575	0.677398325494	0.695295859889	0.690563078452	0.749579533107	0.48844882143	0.72623366696	0.68260467618	0.684202954795	0.448362052581	0.710080734273	0.780713643935	0.773478928393	0.37024151196	0.330730227503	0.589029426087	0.543974045946	0.41735191412	0.708912664304	0.597731453681	0.577099962435	0.703527487144	0.56111412564	0.628436048528	0.943679891634	0.402977125483	0.731812406991	0.790356249587	0.642437502102	0.595141288031	0.431944578081	0.686949016289	0.579181787955	0.763039004003	0.355894845432	0.794050868762	0.6500359491	0.703846026852	0.72316385862	0.755997165291	0.420555871512	0.690829308012	0.775800308532	0.937079857304	0.652876742663	0.788765934524	0.729413921404	0.67543808857	0.57225575724	0.673881471784	0.488338802224	0.724685352988	0.803009939594	0.494514741997	0.689607641319	0.433996641504	0.342740366978	0.431572603283	0.758630978631	0.6500359491	0.777125083392	0.773865695348	0.736482636667	0.641169912488	0.650973010152	0.769570117689	0.796747854605	0.725085074996	0.768153971533	0.776045076544	0.681757496095	0.762834188608	0.716793352867	0.705906099004	0.765719752905	0.795931566359	0.777399287351	0.725587377832	0.434672117034	0.667537801008	0.635359266312	0.702860780017	0.767581799027	0.433353602212	0.664603773835	0.439455912345	0.762834188608	0.57635704995	0.671754568322	0.801026010469	0.701391039652	0.749165292195	0.710358563866	0.687297583151	0.645644304408	0.691653884121	0.56525548175	0.710885002968	0.484611719041	0.736482636667	0.74173672006	0.652876742663	0.377797400138	0.645644304408	0.666254086707	0.404128834778	0.78406982945	0.795963539855	0.218588729366	0.391361870225	0.671893958549	0.683524120121	0.687768767424	0.545458596172	0.716536313187	0.709984092169	0.67367573046	0.767581799027	0.765518613454	0.762834188608	0.762834188608	0.767369892128	0.412232434193	0.669150773908	0.688840972988	0.649422150764	0.78787412457	0.652876742663	0.689164079954	0.508440844892	0.66046595694	0.773353633179	0.755727696327	0.697135811929	0.709897579056	0.787169412193	0.730513378613	0.377895405611	0.646031094425	0.677464225732	0.98063120584	0.709073747096	0.758630978631	0.658921561216	0.69143120763	0.701714438789	0.652876742663	0.594521370101	0.767581799027	0.641498175928	0.620038020031	0.421978670074	0.371437505663	0.676264900205	0.651037876884	0.704862874358	0.793051711856	0.758630978631	0.749484317201	0.672539846192	0.539250749371	0.796117634115	0.651815068935	0.782861179606	0.792919942006	0.693676575624	0.70075566108	0.762834188608	0.663697144343	0.786633433711	0.678443098158	0.623112849786	0.703394813186	0.646603012831	0.696570187721	0.717118316397	0.718337938616	0.732400608808	0.565476090325	0.689254793682	0.375118153239	0.728264894023	0.785160670215	0.660656377205	0.334409508382	0.658921561216	0.79216732794	0.777125083392	0.686886194896	0.629566806625	0.651815068935	0.658921561216
