	1_s	1229_s	1230_s	1231_s	1237_s	1238_s	1239_s	1241_s	1244_s	1253_s	1255_s	1258_s	1267_s	1268_s	1269_s	1272_s	1281_s	1283_s	1286_s	1295_s	1299_s	1311_s	1312_s	1313_s	1314_s	1317_s	1326_s	1327_s	1328_s	1331_s	1340_s	1341_s	1344_s	1350_s	1354_s	1355_s	1358_s	1368_s	1369_s	1372_s	1373_s	1380_s	1381_s	1405_s	1406_s	1408_s	1409_s	1412_s	1413_s	1414_s	1415_s	1418_s	1427_s	1428_s	1430_s	1445_s	1454_s	1455_s	1458_s	1459_s	1460_s	1468_s	1471_s	1481_s	1482_s	1485_s	1495_s	1496_s	1497_s	1500_s	1509_s	1510_s	1511_s	1514_s	1522_s	1523_s	1526_s	1534_s	1535_s	1538_s	1539_s	1548_s	1549_s	1552_s	1560_s	1564_s	1573_s	1574_s	1577_s	1586_s	1587_s	1588_s	1599_s	1600_s	1603_s	1611_s	1612_s	1614_s	1620_s	1621_s	1626_s	1627_s	1659_s	1660_s	1663_s	1671_s	1672_s	1675_s	1696_s	1700_s	1701_s	1721_s	1722_s	1725_s	1733_s	1737_s	1758_s	1759_s	1762_s	1763_s	1806_s	1807_s	1823_s	1826_s	1843_s	1844_s	1858_s	1860_s	1863_s	1868_s	1869_s	1871_s	1874_s	1908_s	1909_s	1960_s	1995_s	1996_s	1999_s	2_s	2035_s	2053_s	2054_s	2055_s	2058_s	2078_s	2079_s	2082_s	2120_s	2121_s	2152_s	2158_s	2172_s	2173_s	2176_s	2187_s	2188_s	2191_s	2192_s	2194_s	2204_s	2205_s	2209_s	2210_s	2213_s	2218_s	2219_s	2223_s	2224_s	2227_s	2235_s	2239_s	2242_s	2250_s	2254_s	2261_s	2262_s	2265_s	2273_s	2274_s	2277_s	2278_s	2286_s	2287_s	2290_s	2291_s	2292_s	2300_s	2301_s	2304_s	2324_s	2325_s	2328_s	2350_s	2351_s	2354_s	2355_s	2386_s	2387_s	2390_s	2398_s	2399_s	2409_s	2413_s	2415_s	2416_s	2519_s	2524_s	2525_s	2528_s	2583_s	2587_s	2590_s	2609_s	2612_s	2659_s	2662_s	2697_s	2700_s	2780_s	2781_s	2783_s	2784_s	2803_s	2807_s	2810_s	2834_s	2836_s	2839_s	2876_s	2879_s	2908_s	2909_s	2913_s	2928_s	2929_s	2932_s	2953_s	2954_s	2955_s	2967_s	2968_s	2969_s	2972_s	3_s	3014_s	3015_s	3019_s	3022_s	3023_s	3056_s	3057_s	3060_s	3061_s	3098_s	3099_s	3102_s	3109_s	3112_s	3115_s	3124_s	3125_s	3126_s	3129_s	3137_s	3138_s	3141_s	3174_s	3175_s	3178_s	3186_s	3187_s	3190_s	3278_s	3279_s	3282_s	4_s	Negative_s	Positive_s
1_s	0.0	0.894100529497	0.992766925944	0.990058409345	0.8818	0.929049098065	0.961549939052	0.987503784647	0.703628124719	0.897469487347	0.97276	0.945200273999	0.979229896149	0.998627197755	0.99956999785	0.9952799528	0.971294402408	0.999138362889	0.89512273191	0.439975600244	0.874239371197	0.986717941281	0.96456	0.572889003546	0.007	0.858278741811	0.94746354138	0.9952400238	0.984336475707	0.947376053204	0.918462224404	0.992041745578	0.9928399642	0.975060072087	0.356616783084	0.918689593448	0.989156825543	0.97278	0.992729696162	0.992536044103	0.994349491454	0.760410546877	0.00514994850051	0.995049653476	0.828390828467	0.923206947509	0.992755136817	0.938748391064	0.950590247049	0.99312	0.99341	0.99711927982	0.579965799658	0.993409011352	0.99920999605	0.997649007507	0.993185280205	0.99399879976	0.997065758449	0.586505865059	0.576607883039	0.993276737512	0.579100699188	0.988171465818	0.99436	0.991575690746	0.989376108335	0.99298	0.97401	0.886178861789	0.992948378127	0.9816199081	0.993407264015	0.9932200339	0.993406373505	0.993617063849	0.797358986795	0.993408945431	0.993366947708	0.98572	0.993468367092	0.992688208611	0.993395575035	0.99297003515	0.99362	0.65216	0.99299	0.995831853415	0.992519289332	0.992539925399	0.992930106048	0.993801050908	0.993185638809	0.99712998565	0.991795623663	0.99387	0.99341	0.987026756689	0.9879200604	0.00837	0.006	0.0084251263769	0.998205360858	0.993613357892	0.984099840998	0.9977500225	0.993400067101	0.08695	0.996724030686	0.469591115598	0.9926400368	0.99296	0.984195337625	0.898693711073	0.9951400243	0.526142607491	0.982073460192	0.993610095648	0.864781462717	0.992013650852	0.738901305493	0.418057090285	0.99341003295	0.318296591483	0.307050241488	0.0903754518773	0.99915	0.993053384738	0.482785172148	0.79924	0.92523	0.994344334541	0.376416882084	0.99553002235	0.99144	0.993409934099	0.993620063799	0.992847635551	0.976460117699	0.57638357179	0.993379238612	0.99573	0.99341	0.843330783346	0.99829000855	0.946998658954	0.993410098849	0.998948233031	0.998069111791	0.992954081428	0.99362	0.993828210181	0.04689	0.99341	0.341496707484	0.993407494848	0.99339286166	0.992907943304	0.983973861057	0.99329003355	0.992642826756	0.9878599393	0.99341	0.99340996705	0.990679906799	0.0820954104771	0.76091	0.99261	0.998928607189	0.984399922	0.9834999175	0.993178533385	0.99130565433	0.99091	0.99341	0.992800036	0.99362	0.091213715566	0.989433554468	0.9936200319	0.993459869197	0.993619617177	0.99696899977	0.98439	0.98951	0.993391065402	0.975214576574	0.171151763501	0.961259806299	0.993409934099	0.997074734522	0.884640777864	0.993302845528	0.99341	0.966480167599	0.99416	0.98704993525	0.99383	0.963800361996	0.99341	0.9938999695	0.99362	0.893519467597	0.99340996705	0.993619106675	0.984407313506	0.99300996505	0.97716	0.78195	0.993410065899	0.98688993445	0.990422385797	0.99112	0.508702456488	0.990274845668	0.21455	0.995898790143	0.364862805652	0.99220996105	0.913837506438	0.992727600108	0.9936200319	0.999149812959	0.99724998625	0.99879000605	0.9972599726	0.99936	0.99929000355	0.99159004205	0.993140102898	0.9936200319	0.993997719133	0.975330123349	0.97977	0.99282996415	0.709412905871	0.99735	0.99362	0.97867	0.99628998145	0.99341003295	0.99362	0.992849284928	0.997199341845	0.25549623902	0.95018	0.837946325789	0.996884684391	0.54961	0.996476366188	0.99362	0.994179443498	0.4559676102	0.991989919899	0.99671	0.916315728857	0.874594051846	0.00715014300286	0.292252922529	0.992396958784	0.970391117335	0.608380476452	0.965997995979	0.791788958945	0.99715	0.99367	0.993549806494	0.992641037175	0.99285	0.0078350391752	0.717091941079	0.55182	0.081175405877	0.99866	0.459339977896	0.963519635196	0.653146416504	0.169415847079	0.10309139045
1229_s	0.894100529497	0.0	0.10096240421	0.488320689707	0.0490847545762	0.92744085347	0.960528445416	0.911756610456	0.278990091978	0.04678	0.972970135149	0.0560394396056	0.30348	0.296020419058	0.99589	0.105765528828	0.497434512557	0.770905866617	0.36086702109	0.744763828543	0.02615	0.0962844426664	0.0722846385768	0.742235396475	0.898660506697	0.0501822764301	0.939613913531	0.105538944611	0.977755106123	0.102427169902	0.912701513922	0.951203050313	0.13364	0.762456135081	0.80086	0.91039	0.751319096106	0.476302618487	0.143400970379	0.986763050602	0.105143937235	0.894481546573	0.897271540927	0.994769660028	0.803371184878	0.891020612661	0.373152377654	0.936945669053	0.126458735413	0.331513342433	0.98909005455	0.9958289781	0.881019405097	0.990938686109	0.9982	0.997104020176	0.969464195341	0.991438330474	0.996133109075	0.879059395297	0.43145	0.985208896738	0.685658172978	0.983666427031	0.317853410733	0.9893912789	0.979735775143	0.938950305248	0.942470287649	0.776058880294	0.723867870271	0.92249	0.978451164978	0.990590094099	0.9845115588	0.987824460129	0.65894	0.605718886427	0.718687491579	0.0934345328273	0.101779936084	0.705159238217	0.990943977745	0.990780092199	0.566632166839	0.709241453793	0.100924495378	0.994640982382	0.849986498785	0.9905799529	0.990360192796	0.963680569858	0.803565263943	0.99648	0.539844248179	0.99125004375	0.527242363788	0.979635010578	0.976610233898	0.900600496998	0.897950510247	0.90061900619	0.996711515711	0.964082825725	0.0923654618273	0.340299895502	0.989374061092	0.865340673297	0.99694175336	0.820859056744	0.984180158198	0.9915400423	0.506907003031	0.221411606722	0.991150088499	0.716549813174	0.970970181678	0.982162440971	0.885287880607	0.976681578447	0.872901270987	0.89552	0.937630623694	0.78138	0.825839065717	0.86188	0.9980600097	0.984213953892	0.693944590831	0.876280618597	0.922100389498	0.989239611451	0.88144	0.994870051299	0.0989645051775	0.9884199421	0.966210506842	0.650148671997	0.905920940791	0.87874572132	0.990448949384	0.288423557882	0.698631506842	0.893691063089	0.9961700383	0.899802346819	0.961100777984	0.997936543711	0.73810083588	0.320752828612	0.977650111749	0.98707631675	0.863920680397	0.9903200484	0.55548	0.152542203326	0.430281383748	0.929299850457	0.936717614633	0.450735492645	0.980781357917	0.98521	0.522732386338	0.96545	0.961029805149	0.88007	0.870500647497	0.99007004965	0.970171371927	0.94513	0.95359	0.101521319477	0.901367749949	0.0988245058775	0.911530442348	0.991850081499	0.9844800776	0.882670080871	0.942725348836	0.984000159998	0.990759861398	0.976428703579	0.107369895216	0.0929445352773	0.0995945020275	0.961991295104	0.955122059521	0.881411494737	0.09477	0.127375636878	0.115802866145	0.0209620222775	0.934024725484	0.98615006925	0.716562834372	0.992200039	0.98492	0.9895600522	0.0737738933916	0.98547007265	0.99194	0.659021704891	0.03814	0.10204	0.830387102259	0.965007614565	0.21632	0.925220373898	0.118424407878	0.130533042004	0.14111	0.0974369752104	0.98109009455	0.89947100529	0.983761474774	0.848430757846	0.105730661892	0.898290793651	0.10016	0.817304422619	0.983614674769	0.967090329097	0.998759733343	0.17828	0.9975800242	0.478317391587	0.110264448678	0.9986900131	0.122368776312	0.990820183596	0.986590134099	0.989986244842	0.90220097799	0.0874945625272	0.98279	0.77598336025	0.9948200259	0.9835800821	0.975700121499	0.8237	0.982630173698	0.967380163099	0.989879038509	0.107694769797	0.84431323648	0.905470472648	0.899168664508	0.995873463762	0.891770541147	0.995894312323	0.772111139444	0.994828451628	0.878629052463	0.101595507978	0.106954465228	0.911619196411	0.882355402155	0.898748481227	0.880689403447	0.987124914341	0.967860518853	0.883673366581	0.951678190819	0.76252	0.9967600162	0.9917600412	0.891567289182	0.969952997491	0.98939005305	0.90023	0.586204110488	0.896830515847	0.86352	0.150304248479	0.446210317857	0.302506512533	0.764572591041	0.89992	0.897284474561
1230_s	0.992766925944	0.10096240421	0.0	0.486459578854	0.147087512193	0.997955475934	0.998289698724	0.897822014912	0.377772662907	0.123603149354	0.999159642848	0.0848556393685	0.317236411657	0.295275009792	0.996298408316	0.0378614697393	0.519201905181	0.770666800311	0.458659181539	0.824657232752	0.125083786028	0.0388725460767	0.0683440462196	0.823062052772	0.997969136883	0.141986642319	0.983842694153	0.0361651893795	0.975744233752	0.140710355178	0.99012669901	0.954376647132	0.119581420011	0.783538249656	0.88036855848	0.967235911442	0.75559918266	0.478418327789	0.136280754214	0.986447056939	0.0368039540363	0.993168026363	0.996628600869	0.993266667	0.884328509465	0.943041147075	0.361582076255	0.996100348258	0.150843354209	0.312897981642	0.982512567841	0.994926575438	0.961813388824	0.97332466168	0.998309272987	0.994857539958	0.949649844849	0.972953095685	0.995879747333	0.976139620735	0.512480366558	0.974139532082	0.767581393245	0.949884400272	0.317639996999	0.995472274215	0.949215567655	0.920426181127	0.943576019808	0.858098272749	0.723779075294	0.914473223486	0.961027262901	0.972358390524	0.966177022597	0.984566341212	0.740108246546	0.604238479511	0.699400688482	0.0624515419053	0.0870237410252	0.68670008906	0.972870292971	0.973889033394	0.548408073431	0.790841107471	0.0147612735413	0.994147371281	0.832302797455	0.974308824339	0.972598765494	0.946386840955	0.785861942969	0.993487199496	0.522647015979	0.972978515869	0.508120951404	0.968588797438	0.964264991296	0.999859940475	0.997488932796	0.999929969186	0.996278799186	0.94556024576	0.0730867927548	0.339996098381	0.971304617913	0.946537278343	0.996069178313	0.902421533722	0.981792352788	0.991966585799	0.497918501321	0.296659448187	0.990716100762	0.801276868312	0.975652173913	0.963638185416	0.966466190996	0.960271531268	0.956781848376	0.994357573757	0.919506192601	0.862560901188	0.905087940013	0.942905449343	0.996748618163	0.984132639317	0.775086660964	0.957111772503	0.976780131556	0.989160455873	0.9626839541	0.994847836091	0.0285571367831	0.969906909506	0.966005892445	0.635174111854	0.904329818524	0.958346266684	0.972885358093	0.287237075757	0.679583823125	0.992676924308	0.99744892855	0.942340520327	0.956282075651	0.997885549081	0.738588650956	0.318698153164	0.963134332091	0.969458162586	0.949938723958	0.990936147863	0.655041667917	0.133852751465	0.411478894625	0.910816233607	0.926292463803	0.43203145321	0.963238533948	0.972398131196	0.504429382488	0.964124573567	0.94482599931	0.961173304521	0.968486606808	0.975019383238	0.968846259798	0.936932881139	0.957811859099	0.0157901056676	0.883197635093	0.0310481954831	0.892574344096	0.995157966346	0.967146037066	0.963955309387	0.928816324896	0.965955701395	0.973148050883	0.95837981421	0.0394848110323	0.0242953255133	0.0859415251482	0.943413831506	0.955254018254	0.997680684081	0.128915433636	0.108492194104	0.115832727819	0.120337057849	0.914770098874	0.967896355951	0.725514716181	0.974649225921	0.973918785078	0.971948077933	0.0496656112287	0.966955956281	0.974378982963	0.640807343121	0.135518272857	0.0273517612573	0.812383996958	0.937895083216	0.197254819572	0.924667983893	0.217927619238	0.112021488918	0.130236001481	0.027733835279	0.975829727634	0.998309289902	0.985566215736	0.947657754546	0.038007365303	0.998282424322	0.0252108406615	0.879511321453	0.965363849707	0.949448768483	0.997878631717	0.176966095421	0.996728626023	0.47845312711	0.0409223920166	0.997809079814	0.103483463054	0.97334907312	0.974609335921	0.991573216439	0.900698293283	0.0253757847085	0.974569064698	0.8571607217	0.994837806068	0.965085161194	0.972998524373	0.825975169323	0.964525100542	0.949738638922	0.972795717752	0.0390857966258	0.924397661287	0.929129880199	0.99646492717	0.995348267842	0.972998524373	0.98362189986	0.75352524823	0.997007309267	0.960026869323	0.0411629058641	0.0394317584974	0.977416866214	0.966431927339	0.996898619886	0.960662888356	0.969034453424	0.996797678317	0.983247994194	0.949579050806	0.844503136349	0.997468924293	0.973468724208	0.873512448164	0.956678533717	0.985063652052	0.999309703172	0.685517115952	0.996138358802	0.961933631462	0.150538979066	0.545522768889	0.335440916799	0.845949240829	0.998439328911	0.99580429384
1231_s	0.990058409345	0.488320689707	0.486459578854	0.0	0.488498159706	0.994222226719	0.995588808118	0.891410688228	0.490980760958	0.482874674321	0.996649463914	0.482839840175	0.490725969785	0.29225105011	0.99595933329	0.496074332637	0.0344172181124	0.770617471992	0.488785289822	0.831034655198	0.496916991304	0.494980918989	0.483487357977	0.811807203315	0.994329092655	0.482709639988	0.980311944521	0.496041886492	0.495935935335	0.483808695043	0.985239075864	0.951315842502	0.485265068736	0.779900664904	0.866337945761	0.977136227478	0.753831518338	0.488578172508	0.482795883535	0.986050374759	0.496024006002	0.99106053225	0.993258988848	0.994568750813	0.887763734455	0.95306837278	0.436087745341	0.933818049149	0.483839995199	0.487658025284	0.501610257641	0.994077571804	0.969634837922	0.986235733077	0.998409737607	0.997295896282	0.95631865929	0.986195030211	0.996226771059	0.973965574148	0.522841268809	0.980900861117	0.777580178442	0.974648103402	0.49571931509	0.992264228853	0.970522785178	0.901384221475	0.953822611618	0.831331326325	0.723892318004	0.903334050118	0.974155139205	0.985687781606	0.978584795205	0.98525085553	0.7318757595	0.138144206146	0.713560103866	0.48240718515	0.406616712852	0.699648357585	0.98623857802	0.986107846716	0.179558729397	0.752500400064	0.48633781405	0.99485947132	0.599667915318	0.985877599192	0.862230023353	0.9593637268	0.315942754203	0.803697610106	0.230191332295	0.986347815651	0.522333573372	0.978151041927	0.97336587171	0.996559449512	0.994079052648	0.996549396144	0.51288286346	0.959171005206	0.460838342518	0.498494774216	0.985075150125	0.955052808449	0.996941230144	0.912777429974	0.498542274052	0.509031445031	0.508286270253	0.439623936935	0.985927818812	0.800198405408	0.963960628717	0.97725109938	0.976439515584	0.97150278516	0.964364476494	0.991008516405	0.912556446249	0.872829016788	0.90257761921	0.952932233819	0.996819491119	0.980908869819	0.785037755663	0.960413666187	0.979456713074	0.989580272309	0.971005215861	0.512704469193	0.479636741879	0.981746896972	0.965674851228	0.160396457403	0.897794158095	0.969238469431	0.98519592888	0.495949351896	0.675218034886	0.989438362946	0.996169406258	0.939683302304	0.950612838862	0.998146589725	0.738127639136	0.298248248248	0.973225716115	0.98237206743	0.954842774844	0.990178428549	0.651662524317	0.481700118064	0.481007726442	0.916852583663	0.924768315482	0.421800379059	0.975872615419	0.982637135127	0.492668827012	0.957322958288	0.950731624376	0.969284932014	0.966324611938	0.985577692431	0.970036252929	0.946161116584	0.955142598529	0.487537826685	0.886885262325	0.486967914866	0.883951432229	0.991918747406	0.979376700272	0.973028672042	0.912622719494	0.496721991909	0.985927466944	0.970483506371	0.498164100409	0.478966634662	0.483907425188	0.952165300033	0.947403216771	0.993758526403	0.495136697555	0.486672734365	0.497535168931	0.496048024012	0.929449910555	0.98165706513	0.735238962039	0.98749799968	0.98347727375	0.984857577212	0.495764364655	0.978786605857	0.987237894253	0.473255720915	0.493826481369	0.488005520911	0.825737721316	0.956065261609	0.486945345982	0.934239478317	0.496729476716	0.487053057959	0.483534783239	0.483576815859	0.976596255401	0.995639324095	0.982267764758	0.944321091375	0.496310821424	0.995224596377	0.48612521066	0.889016149926	0.97775910196	0.951002405373	0.998559452592	0.497957162932	0.99706954578	0.4982547033	0.500930148824	0.998489765914	0.484790142472	0.985917958104	0.982277252974	0.99012466732	0.911456275723	0.483827412386	0.977746328144	0.86709006351	0.756351016163	0.978676588254	0.982897263562	0.82331084629	0.974796093394	0.957473195711	0.985046111989	0.498371856883	0.935507137491	0.939880380861	0.99462370974	0.995872352922	0.983237317971	0.995893608063	0.76717274764	0.995314401623	0.969950435258	0.496654431253	0.497619619139	0.979406123072	0.978021518199	0.994168950411	0.971405138874	0.982630272953	0.994287372191	0.980219370506	0.965406696977	0.854776038046	0.996559449512	0.784235477676	0.887058541123	0.964525097772	0.984897583613	0.996189371246	0.683065905039	0.992858857417	0.959273280091	0.500230036806	0.542292090771	0.495694268026	0.856455763778	0.995879320088	0.993132480066
1237_s	0.8818	0.0490847545762	0.147087512193	0.488498159706	0.0	0.927652944569	0.953649518742	0.912581541934	0.231191669418	0.0430552152761	0.97273	0.0696346518267	0.301966509833	0.295833799408	0.9962999815	0.152461524615	0.493961322458	0.735226931169	0.324834456959	0.70381296187	0.0449352246761	0.142827138206	0.1186	0.693825212073	0.88636	0.0387358103716	0.903778279524	0.152834235829	0.977965042134	0.0708703152736	0.876741494792	0.921878148044	0.111325556628	0.76262515018	0.752598762994	0.907149535748	0.716255250129	0.474	0.143497622005	0.950773910172	0.152273704633	0.846145348458	0.885021149789	0.958637104597	0.765970917305	0.883125164477	0.37319290685	0.899633657639	0.124654376728	0.33155	0.98795	0.959929982496	0.832928329283	0.991038655798	0.962369811849	0.958782827068	0.933185681071	0.988797759552	0.958585276395	0.866588665887	0.383986919935	0.985720593253	0.665846258941	0.983857980906	0.31793	0.95205669163	0.977188457198	0.94021	0.92377	0.768787687877	0.724036528402	0.900539502698	0.978931256471	0.98945005275	0.984031217169	0.951667767173	0.646678233391	0.569171067371	0.681230016634	0.14035	0.148537134284	0.669188951293	0.990803838572	0.99091004545	0.56621	0.69739	0.14703	0.957211206987	0.813952325471	0.990669906699	0.990210146848	0.964192780284	0.803364153058	0.960179800899	0.529980618793	0.98169	0.50179	0.979724931233	0.976650116749	0.8883	0.8859	0.888318324775	0.996410721716	0.962641146793	0.139611396114	0.340406595934	0.989884776589	0.85224	0.996941737508	0.772195860676	0.9839800801	0.99189	0.471163993378	0.189549688585	0.99109004455	0.696448719765	0.971694090196	0.979728579298	0.872893774726	0.976401238985	0.860030699847	0.877859389297	0.918010409948	0.757168785844	0.806128379326	0.832069160346	0.96176	0.984109617589	0.680253197468	0.86443	0.92231	0.988015375575	0.869759348797	0.9947400263	0.1393	0.952389523895	0.966830331697	0.64993596022	0.870370648147	0.866424457155	0.990728933827	0.25218	0.69005	0.880850595747	0.99617001915	0.863633634235	0.960810587841	0.962046237679	0.738509714469	0.316505864927	0.94233	0.987176281122	0.85183	0.99049	0.543577717889	0.152267861787	0.393559810791	0.929319502656	0.928508787315	0.439672801636	0.944605990841	0.957889789449	0.51141	0.929149645748	0.953679536795	0.867649338247	0.85679	0.95434	0.934294582958	0.944989724949	0.918209591048	0.148546937592	0.8648670306	0.14669	0.87557	0.9917800411	0.98493	0.870166243223	0.942524940214	0.9840400798	0.990799815996	0.976468588115	0.154330929207	0.14034	0.14479	0.957528318633	0.955162200211	0.867010098054	0.117815589078	0.146601466015	0.152955319575	0.0445951623552	0.910975609756	0.98254	0.680831595842	0.9923	0.98504992525	0.98966	0.120888791112	0.98413	0.9920399602	0.65923	0.0467652338262	0.149085745429	0.830166223271	0.962307579153	0.18058590293	0.92573	0.10693	0.146338536615	0.141965709829	0.137744506883	0.94512	0.851340743296	0.983331165518	0.80095	0.152349943233	0.849223361135	0.147265736329	0.817443529312	0.947402642872	0.967540162299	0.962511752586	0.141975709879	0.963830180849	0.478194781948	0.15721	0.962450187749	0.144604276979	0.991330130048	0.98745006275	0.990806506472	0.867160664197	0.1345	0.98288991445	0.754232457675	0.99569	0.98054	0.97189	0.787618938095	0.9804800976	0.96783	0.953945394539	0.154591328962	0.807463867549	0.87412	0.886555420975	0.995873430109	0.86227	0.995894290986	0.73573	0.994828425408	0.841819120204	0.149541495415	0.1539	0.911829066163	0.861980242549	0.885267705354	0.834818348183	0.984243697479	0.968430529159	0.842435355576	0.946714267703	0.743178715894	0.99514	0.99156	0.85583567507	0.970068168449	0.95295	0.887929439647	0.573779597938	0.88474	0.842939214696	0.15651	0.434085305782	0.29807298073	0.752043143949	0.887429437147	0.848698533128
1238_s	0.929049098065	0.92744085347	0.997955475934	0.994222226719	0.927652944569	0.0	0.958064862818	0.996212937879	0.926608104279	0.926630750942	0.972653602177	0.9494352183	0.981920732478	0.998960712889	0.998978172345	0.997217781915	0.974398801904	0.995580468916	0.927117803617	0.9276536765	0.92800667729	0.986299359996	0.968556195178	0.925764035685	0.928229616665	0.927055085603	0.950454078092	0.997956365365	0.987664502811	0.951171390846	0.926487209768	0.6477357279	0.997379669677	0.977968659785	0.927652578597	0.925173887751	0.991987560967	0.977084871969	0.997782908987	0.995839659885	0.998613837343	0.926313917748	0.92935332443	0.998522805456	0.925667399538	0.923136797042	0.998062447107	0.773798283601	0.953613540597	0.998684782939	0.996944649596	0.997945718391	0.449829020052	0.998623871777	0.997369552571	0.997673676295	0.997951879303	0.991074952187	0.996732719481	0.926630379798	0.924263348256	0.997624293126	0.920101232886	0.998392314479	0.998897241079	0.990351095288	0.996681615823	0.997956355028	0.978116811509	0.927652212622	0.998512446873	0.986463312846	0.997317854486	0.998209290444	0.997955217233	0.997955403504	0.928674406252	0.997956024163	0.997881033678	0.990176340257	0.998816005181	0.997470109342	0.998977484409	0.998533034545	0.998978177514	0.927652944569	0.997531438746	0.9977476763	0.996033733501	0.998259849052	0.998249776164	0.997946653655	0.998542200265	0.998047398639	0.995255222304	0.998796070536	0.997956355028	0.991752514724	0.99294844881	0.929666238378	0.929170502716	0.92964493659	0.998975498177	0.997954202493	0.989184759515	0.998624094533	0.996433366264	0.926631122082	1.0	0.926950854504	0.997025601076	0.998634197667	0.988422634559	0.925458407474	0.998978182683	0.924021313557	0.978962212329	0.997953145266	0.926609961089	0.996334678297	0.926631493219	0.515734628323	0.997956365365	0.926630750942	0.925436684543	0.927652578597	0.998249749603	0.995427558706	0.925255958885	0.927652944569	0.928978278684	0.996498242913	0.927652578597	0.998492566532	0.995963295327	0.996823212804	0.997956375703	0.996869616477	0.980808045041	0.924258150096	0.998785812216	0.997956355028	0.997956355028	0.927653310536	0.997683206281	0.950792284716	0.997956386041	0.997699518622	0.997570776441	0.996931925192	0.996934532542	0.998977877629	0.927652944569	0.998553261232	0.926418291727	0.997945448105	0.99777835793	0.997834314976	0.987831774279	0.970610105874	0.994966859249	0.992705566937	0.996934532542	0.99795634469	0.982102749843	0.925730328553	0.926590653865	0.996934532542	0.997953663651	0.977853656069	0.986928699699	0.996751719009	0.994588459434	0.995042643384	0.985441558836	0.996084719784	0.998978177514	0.92465871257	0.994756129659	0.998978182683	0.998401473073	0.998826350456	0.998320008096	0.990075169714	0.990995821657	0.996925621344	0.980405070788	0.916646391037	0.960270126717	0.996934501528	0.997952626618	0.925563460818	0.996884094485	0.996934532542	0.970256010764	0.999898829457	0.992665098515	0.998978177514	0.963214762656	0.996934532542	0.99968636973	0.998978177514	0.927652578597	0.998715127602	0.997672747878	0.98786787105	0.99674229203	0.981091225479	0.927814817438	0.997005382218	0.990702380049	0.994724771803	0.994405268962	0.927653310536	0.994786921753	0.911789403397	0.996204971993	0.86328125	0.996246553861	0.928330390525	0.996579293594	0.960938250871	0.998542819846	0.99746060652	0.998978182683	0.996580401044	0.998694899993	0.998978182683	0.995194423508	0.998644335294	0.997956365365	0.996396943475	0.958763095196	0.982669485952	0.0934466449149	0.914967018737	0.998978177514	0.993960118572	0.983418147972	0.994526645927	0.996934548048	0.997956355028	0.997763904769	0.998482080966	0.927536378744	0.941523426039	0.92860181078	0.996841387794	0.927652944569	0.998958448404	0.997389799986	0.995854667091	0.9103596867	0.991228425163	0.997308863551	0.925507500418	0.923220666473	0.925931546625	0.913994051112	0.996133720636	0.969669982695	0.911883585209	0.97220705876	0.926630750942	0.996519733314	0.999868478294	0.996863617968	0.998819265841	0.996823244944	0.929463540481	0.92754770968	0.926641239137	0.923575385082	0.998269983712	0.92810487278	0.961696444831	0.928162749583	0.928967802312	0.928556600287
